right_arm,left_arm,left_leg,right_leg,left_fore_arm,right_fore_arm,waist
106.61,72.72,150.44,150.35,137.03,142.8,159.815
112.11,88.34,152.46,148.12,137.33,142.64,164.4
110.77,82.07,144.61,148.93,137.92,142.73,166.51
111.07,81.52,146.84,143.67,136.86,141.65,161.61
108.75,79.57,79.47,146.65,137.73,143.01,149.125
110.2,76.22,135.64,148.04,136.04,141.65,166.29500000000002
105.93,71.61,144.99,146.58,133.65,140.37,160.64999999999998
106.35,75.81,133.68,152.82,135.74,141.59,167.14
110.17,83.39,122.54,151.83,139.96,144.44,169.765
109.36,77.61,133.18,145.25,129.29,141.41,169.24
111.63,76.93,122.09,127.82,134.17,144.59,158.39499999999998
112.21,75.79,131.32,128.54,126.47,142.94,161.995
108.01,73.95,145.1,137.85,128.19,139.34,162.48000000000002
109.35,79.38,146.48,150.06,132.49,141.34,165.56
108.93,80.65,154.38,152.12,135.22,140.56,162.10500000000002
110.16,74.98,145.58,138.58,135.85,141.11,157.68
102.43,68.47,157.12,153.56,130.22,136.09,156.965
111.18,72.15,148.03,151.28,119.11,139.91,165.86
101.96,35.02,150.41,150.74,93.49,134.98,161.505
114.04,86.03,144.37,143.41,135.2,141.99,164.33999999999997
108.5,77.33,148.76,142.25,137.71,141.18,159.775
106.11,66.7,97.61,134.34,139.68,144.31,160.07
108.3,61.46,111.15,148.99,130.47,139.7,168.25
110.29,77.73,133.19,118.91,131.66,136.72,153.32
107.43,62.19,116.61,107.82,134.53,136.26,151.315
105.19,62.05,144.46,129.38,133.0,134.24,152.0
97.81,55.38,131.43,119.88,128.53,130.42,152.85500000000002
110.22,73.35,110.5,142.73,131.69,137.44,159.225
110.73,69.14,142.44,144.68,129.59,133.61,163.515
116.18,83.23,124.23,132.37,127.21,135.4,152.82
106.67,65.69,98.45,130.27,133.71,136.82,149.8
107.44,68.58,135.59,147.56,129.56,133.14,167.985
112.79,80.02,129.0,141.91,135.17,135.44,166.005
107.9,73.73,146.19,135.04,135.94,137.35,155.54
112.26,78.16,108.98,136.91,132.94,138.97,156.17
113.47,80.09,133.36,137.34,136.43,137.89,164.765
112.06,80.43,130.07,122.94,132.39,134.68,156.485
109.42,74.38,130.19,127.9,135.13,135.67,162.29
115.23,83.39,120.84,125.02,136.64,138.35,156.52
107.17,70.55,129.74,129.4,138.04,135.31,159.06
102.57,66.3,134.73,119.24,135.86,134.19,152.965
109.0,71.12,134.12,128.38,136.33,134.35,155.7
101.44,59.68,153.98,136.95,136.35,130.51,150.125
106.0,69.01,148.52,139.23,136.1,134.85,155.405
99.68,62.94,155.05,143.06,135.1,131.6,151.105
99.07,58.87,145.07,139.89,131.29,132.31,153.46
109.19,71.07,92.64,108.65,142.51,138.67,143.64
109.32,70.48,101.8,99.0,131.46,129.71,134.505
108.23,70.79,76.02,89.36,139.78,137.67,121.00999999999999
100.32,58.04,117.73,116.04,133.57,132.13,156.005
107.31,69.24,142.68,130.17,129.5,128.66,154.765
114.89,92.98,119.55,139.47,134.93,123.96,154.905
113.14,74.82,78.26,127.85,137.38,130.83,137.37
119.99,96.2,103.81,132.41,137.54,124.21,137.86
103.48,55.18,81.64,128.94,137.55,124.76,152.76
117.44,85.11,55.44,133.35,139.04,132.05,124.32000000000001
122.6,94.0,107.38,144.5,136.15,130.38,148.695
116.24,81.33,146.05,145.75,133.42,127.81,162.485
118.34,80.7,97.3,106.35,138.22,139.17,135.45
119.71,88.63,96.13,115.7,132.03,138.63,132.995
116.67,79.57,130.47,144.22,136.19,140.84,170.33999999999997
121.11,87.68,133.09,140.43,142.72,144.28,164.495
121.85,18.91,138.32,139.01,68.39,135.85,154.845
115.31,17.52,135.32,140.5,68.74,143.34,164.345
114.35,74.46,111.73,125.1,86.27,144.94,157.0
98.92,49.45,79.58,144.62,77.34,137.86,162.60500000000002
111.98,47.1,61.55,106.14,90.11,139.48,116.715
118.28,91.14,68.55,86.01,123.02,142.02,91.785
108.63,44.1,63.19,88.42,62.62,145.77,102.93
125.06,84.87,63.98,98.93,107.26,145.99,102.10499999999999
112.8,26.52,70.91,94.37,95.6,138.08,102.8
102.46,18.3,113.33,118.49,96.05,132.18,133.97
96.49,19.57,110.16,103.51,101.94,129.73,119.19
116.2,22.72,81.31,81.34,97.72,136.82,83.97999999999999
113.25,29.25,82.96,90.54,93.0,140.48,97.265
121.36,29.13,69.58,81.93,90.89,138.16,75.43
114.03,58.53,83.96,91.89,99.65,140.21,98.255
114.2,89.57,75.29,82.23,124.69,140.36,79.03999999999999
120.86,58.44,78.21,86.3,94.32,142.34,85.655
121.94,39.18,93.7,101.85,101.81,144.04,103.575
128.12,84.59,59.94,69.24,106.05,147.72,71.535
117.21,83.84,59.73,73.33,109.19,146.55,78.46000000000001
110.76,28.37,80.01,86.96,79.88,141.29,85.38
101.94,18.02,84.17,92.08,84.56,135.38,95.445
105.23,11.52,99.67,108.73,90.49,137.19,116.605
102.36,10.3,92.58,104.67,93.2,137.14,117.215
89.51,10.58,91.73,100.09,95.84,131.78,110.875
116.79,53.02,103.2,109.06,99.24,143.73,119.765
112.2,46.94,100.65,112.17,115.27,144.0,127.71000000000001
88.99,40.49,104.22,122.04,107.11,134.51,138.59500000000003
92.71,55.63,93.13,119.07,111.81,136.01,123.70500000000001
109.16,89.65,80.8,107.47,131.83,140.6,99.095
103.07,55.05,96.36,108.48,116.91,135.24,115.13
102.36,57.67,95.82,113.34,117.97,135.38,115.655
115.73,95.4,81.3,97.72,131.61,142.89,99.67500000000001
112.43,95.82,71.28,95.21,133.81,142.2,93.53
115.53,58.36,68.63,90.38,101.72,145.72,81.08500000000001
114.56,46.71,72.88,91.15,91.55,141.79,82.28
106.4,41.29,85.74,104.42,91.15,141.18,110.52000000000001
115.49,64.47,69.54,84.02,101.75,145.55,86.75999999999999
112.01,50.5,73.04,90.74,71.45,142.83,87.41
122.47,88.2,60.06,79.54,109.99,149.54,77.595
119.53,22.04,74.81,92.17,79.41,147.23,91.855
122.65,24.5,89.31,99.59,82.61,143.11,101.47
109.45,14.12,77.68,90.59,86.9,147.54,100.44
115.0,31.7,79.6,82.83,73.26,145.75,80.72
88.43,47.54,149.87,128.13,103.07,138.67,154.21
85.42,23.6,147.24,136.11,90.64,142.77,164.33
64.74,56.62,105.37,110.02,112.19,127.48,109.11500000000001
42.02,31.97,119.7,125.1,107.96,122.06,73.39
63.43,56.25,92.58,107.18,135.1,141.47,43.57
53.26,37.14,53.46,74.42,128.76,145.79,49.14
59.72,45.75,42.61,42.38,138.41,152.35,45.355000000000004
64.29,63.31,34.56,35.39,152.16,158.45,32.989999999999995
69.36,58.6,27.39,37.89,140.7,149.84,27.009999999999998
59.67,52.38,30.34,34.32,135.66,143.39,33.605000000000004
63.07,56.54,29.72,39.59,135.8,153.94,31.205
65.07,52.91,43.43,42.0,126.74,147.95,44.365
67.42,61.21,24.56,27.58,131.34,140.91,27.299999999999997
67.8,60.69,19.81,21.53,139.61,142.81,28.275
57.06,53.57,59.07,57.86,129.9,147.94,63.205
59.76,50.11,39.56,45.89,128.74,149.75,43.585
70.24,63.12,27.33,32.83,131.3,151.48,33.545
64.86,57.17,24.53,28.36,133.04,145.63,33.42
66.87,56.02,46.82,50.55,129.5,149.83,53.785
63.27,56.91,23.17,30.14,133.27,145.62,30.82
55.81,52.41,25.57,30.91,135.86,144.37,34.085
46.19,34.35,48.85,55.11,124.54,148.7,53.2
