right_arm,left_arm,left_leg,right_leg,left_fore_arm,right_fore_arm,waist
51.2,28.09,152.95,144.47,116.5,139.94,153.04500000000002
49.87,29.29,153.0,146.52,117.06,143.48,153.515
53.14,39.99,137.5,123.46,122.95,140.48,134.725
53.41,42.84,138.17,124.48,123.39,139.67,135.51
50.58,31.6,136.93,123.37,116.75,143.91,133.01
48.4,30.2,135.47,120.85,118.89,143.41,131.78
49.78,31.81,138.74,127.43,118.74,143.6,135.98000000000002
47.43,27.34,142.74,130.81,117.5,141.2,139.955
49.47,34.59,140.29,132.43,122.12,142.47,138.405
49.14,33.28,145.69,136.51,119.97,141.0,143.95499999999998
47.41,31.47,141.25,127.96,123.81,137.69,138.125
49.68,31.45,139.13,123.99,118.52,137.93,135.305
53.59,38.18,139.46,127.84,124.48,142.96,136.39
56.7,42.66,147.1,135.42,122.67,140.57,144.33
52.99,36.81,142.73,134.5,123.36,140.68,141.41000000000005
47.46,28.03,144.63,139.69,116.84,143.85,144.23000000000002
47.79,29.62,148.97,138.54,116.26,141.41,145.20499999999998
45.38,29.86,151.58,141.65,117.86,138.68,147.185
45.31,27.88,150.35,140.28,113.1,141.45,146.135
47.65,33.19,146.92,135.65,124.06,137.02,142.785
47.94,31.42,145.59,131.98,118.65,143.22,139.66500000000002
44.6,33.85,140.87,124.25,126.11,137.09,134.56
43.3,31.3,141.79,127.36,127.53,137.04,136.15
46.29,31.19,144.61,133.59,121.75,136.24,141.48000000000002
44.83,30.73,139.55,124.22,122.68,140.43,133.475
44.55,30.31,146.04,133.03,122.68,138.38,140.61
43.52,31.0,143.78,131.18,122.91,138.22,139.55
42.24,36.41,129.28,114.44,132.72,135.44,124.82
47.98,34.79,132.01,117.63,121.56,137.84,128.465
44.83,32.99,125.48,112.64,125.14,141.52,121.255
48.29,37.5,120.92,102.87,126.19,136.29,115.305
46.33,35.08,113.51,98.24,129.32,138.65,108.245
40.08,27.62,134.04,119.0,129.29,141.07,127.245
46.99,32.04,126.8,111.86,127.91,138.0,121.37
47.3,30.82,124.48,108.91,129.63,137.16,120.05
40.99,26.91,134.49,117.08,127.49,139.85,129.44
52.24,36.77,123.23,103.88,121.46,139.97,115.2
51.26,36.54,116.36,97.76,122.54,140.02,110.005
46.12,32.94,120.91,107.34,129.43,143.3,114.81
44.31,33.7,125.43,109.14,126.57,139.42,118.915
46.01,33.52,113.04,95.81,128.23,137.87,107.11
37.57,26.32,107.61,100.23,140.39,141.43,108.74
41.07,24.74,134.85,120.19,125.55,141.49,129.235
43.93,25.3,132.55,117.53,123.75,144.31,127.025
46.4,31.2,128.28,110.98,126.34,145.19,121.52
45.04,29.14,122.28,104.74,122.43,141.77,116.83
44.54,31.84,122.86,106.58,124.21,140.99,117.115
49.71,36.77,114.34,97.69,126.29,141.58,107.235
51.27,41.79,108.49,87.99,125.21,139.48,101.485
48.01,35.9,121.48,101.8,127.28,139.08,115.235
50.0,36.7,120.41,102.36,123.92,140.92,113.325
37.38,27.27,126.52,115.83,135.73,136.69,125.27
35.93,24.95,115.95,107.3,139.07,142.68,115.515
35.14,22.91,126.83,116.63,136.98,141.18,126.01
37.46,26.19,122.38,112.59,136.78,140.52,122.26
39.72,26.24,130.1,114.8,131.08,141.96,125.875
40.97,31.12,109.26,92.94,130.53,141.1,104.525
42.46,31.55,112.35,91.46,127.14,138.9,106.17
48.63,30.61,136.99,125.43,121.6,144.41,132.3
47.38,28.28,130.23,117.51,122.99,145.85,126.02
46.74,33.63,135.42,121.8,124.08,145.26,129.625
46.31,33.18,129.89,118.19,122.98,144.68,123.275
44.28,32.64,131.39,120.12,123.18,142.64,127.1
43.67,29.43,128.94,117.09,125.82,143.17,125.19
49.2,33.14,124.35,109.11,121.43,142.92,119.245
52.66,37.78,115.6,99.6,123.63,143.85,109.6
59.25,39.19,104.56,88.32,121.02,147.87,98.865
42.27,27.62,131.09,119.83,132.58,145.73,126.645
42.73,37.09,115.02,99.61,128.16,138.06,113.36
43.05,33.6,117.3,99.11,129.16,139.38,112.57
42.45,34.04,122.62,101.52,129.62,139.54,116.38
42.63,34.62,125.91,105.38,133.26,137.91,119.955
43.04,35.29,112.62,92.04,130.09,140.35,107.605
45.59,29.96,126.94,112.91,125.71,149.54,119.02
45.62,28.16,134.58,121.08,120.59,147.78,129.025
47.95,33.26,121.9,106.05,122.76,145.89,117.145
52.38,35.36,111.31,97.05,122.36,144.5,106.13
53.37,35.77,121.59,106.86,120.03,144.22,115.57
43.74,32.36,125.59,108.36,130.72,141.23,118.76
44.59,29.1,130.82,115.48,127.81,141.97,124.415
46.92,31.54,128.2,113.09,122.56,147.28,120.885
47.01,30.75,125.44,110.43,123.46,148.67,117.89
46.94,33.79,121.15,107.47,123.05,146.57,114.905
44.88,31.8,131.93,115.3,125.29,141.66,123.135
45.7,31.83,114.78,99.5,126.85,144.25,108.01
40.61,28.21,124.5,112.03,130.08,138.38,119.575
42.91,29.98,134.72,121.27,129.04,139.73,129.38
