right_arm,left_arm,left_leg,right_leg,left_fore_arm,right_fore_arm,waist
128.93,29.61,117.43,122.78,108.49,132.81,133.025
126.95,24.53,125.35,125.94,106.98,130.88,140.38
123.68,22.98,113.12,121.08,108.42,126.02,135.36
134.58,27.98,110.06,111.78,108.42,124.87,116.17
132.9,29.86,92.24,96.44,110.47,123.64,100.025
132.44,26.66,118.19,114.39,106.53,128.16,127.22
134.95,35.16,85.44,88.27,114.58,127.29,87.77
136.11,38.17,103.56,103.43,120.05,126.11,102.8
138.76,41.04,118.26,118.74,116.68,132.02,120.22
140.58,45.49,92.87,97.13,124.59,126.11,93.27
135.76,35.56,115.39,118.19,114.61,131.89,122.295
140.07,47.33,80.02,86.63,127.62,127.7,81.43
145.98,63.1,62.64,71.92,128.46,128.67,63.925
133.6,30.54,116.01,113.58,112.88,127.91,121.27
128.72,24.37,120.18,109.44,109.79,127.05,125.85
135.74,39.64,91.46,93.97,124.63,128.66,95.4
132.21,37.0,97.86,99.45,122.42,128.38,105.95
136.16,40.17,93.58,95.92,123.88,127.5,97.685
136.52,40.38,103.83,103.76,118.83,129.55,107.39
138.78,68.57,60.81,73.55,144.7,127.52,58.07
136.86,50.65,83.16,94.82,132.68,128.31,88.78
141.93,77.29,47.14,65.44,146.83,125.34,47.705
140.45,71.05,53.77,71.13,140.05,124.03,51.63
138.56,59.7,58.46,76.3,138.13,129.46,58.83
130.73,40.29,79.06,87.89,132.95,129.72,87.945
134.63,48.64,80.58,89.18,130.7,130.99,84.695
130.64,39.7,79.95,96.77,133.57,126.2,90.4
136.3,40.51,95.17,107.86,121.67,131.67,108.83
135.14,39.45,92.87,95.17,123.62,130.2,99.815
136.72,52.39,113.38,112.02,125.74,133.18,119.23
131.94,39.4,103.92,112.03,117.98,130.15,116.3
125.25,31.18,120.51,117.84,119.96,131.73,135.935
125.77,27.52,137.69,135.21,109.08,134.31,152.78
123.63,26.27,136.53,131.07,110.91,133.71,151.43
122.45,31.43,121.38,118.55,123.18,133.99,141.115
124.72,34.42,122.54,116.56,123.29,136.73,139.235
128.81,36.07,110.32,121.74,124.69,135.86,130.8
144.93,74.97,61.09,83.78,146.01,129.23,68.66499999999999
142.08,66.06,73.09,83.31,139.44,132.93,71.145
128.32,28.09,124.05,118.94,113.96,132.14,135.79
127.8,25.83,131.27,126.61,111.39,131.54,142.52999999999997
133.42,44.98,86.39,89.05,133.04,128.91,88.74000000000001
122.78,19.71,132.36,131.76,110.43,131.96,152.735
127.24,30.42,104.07,96.77,120.6,129.43,106.59
130.66,44.45,83.66,87.84,133.3,128.96,89.14500000000001
127.14,33.62,100.13,93.1,124.76,127.05,103.11
128.25,33.51,105.88,104.22,123.43,127.83,113.235
133.63,40.85,99.73,101.45,126.45,126.64,105.57
129.6,36.68,98.48,102.54,127.48,128.99,108.35
119.86,23.29,121.43,118.03,119.21,132.93,137.89999999999998
119.65,23.62,117.06,116.1,119.75,131.63,134.745
117.9,23.47,125.0,122.89,122.99,131.45,143.775
124.56,28.81,123.29,116.35,117.11,129.8,136.64499999999998
115.08,11.37,125.94,124.93,109.73,129.26,150.26
123.14,23.17,113.27,110.07,111.56,128.35,134.735
112.95,24.36,99.83,129.51,102.53,131.05,151.665
106.29,20.3,112.85,116.92,116.47,123.6,151.215
104.69,17.55,104.77,104.04,105.74,129.78,145.83
115.93,23.06,100.95,111.34,120.94,133.22,131.875
105.6,25.44,108.69,113.42,81.46,117.84,142.075
98.1,43.37,139.57,132.43,103.01,114.44,156.39999999999998
99.7,67.65,136.16,126.21,110.25,111.97,156.555
83.94,63.29,125.35,125.24,113.44,102.53,159.41
90.68,72.63,127.6,127.82,113.66,104.82,158.815
80.55,70.33,127.96,130.16,102.99,97.6,158.95
76.09,67.69,123.36,128.9,103.87,96.19,156.75
70.04,64.37,132.49,126.41,101.88,92.82,159.135
65.41,62.36,129.45,131.88,89.99,87.96,159.25
67.14,63.5,133.28,127.57,92.53,82.46,157.62
68.58,67.29,132.37,136.76,84.02,80.24,162.405
71.64,72.46,126.4,128.24,84.82,86.62,157.13
66.08,70.87,127.19,132.73,84.13,82.79,159.56
65.12,69.47,125.95,131.13,75.79,78.59,158.485
60.16,71.62,125.05,131.27,52.42,64.15,158.28
55.0,69.86,135.74,135.0,51.77,65.95,158.84
60.29,72.51,132.12,136.28,53.65,72.38,160.245
68.53,73.43,120.44,131.94,63.07,72.14,161.38
73.88,78.66,111.53,136.05,81.31,83.53,163.465
65.69,71.71,133.21,135.57,86.92,82.9,165.56
71.73,77.06,121.43,147.82,89.7,86.77,165.16
65.47,71.97,126.63,138.91,78.1,79.61,162.14499999999998
67.5,72.76,136.82,137.97,65.13,77.69,163.3
57.5,72.76,146.19,146.6,70.9,75.46,162.69
50.08,69.34,142.11,146.23,44.31,70.76,162.12
59.15,82.49,133.25,147.51,56.75,79.54,170.04
57.55,79.11,138.34,151.29,56.26,83.66,166.185
73.46,78.97,132.63,139.9,89.88,89.47,165.02
76.04,79.65,138.5,143.94,102.28,95.83,162.42000000000002
71.91,74.16,134.68,132.68,104.2,95.15,159.485
76.93,76.6,125.86,146.75,102.65,102.37,169.75
83.71,81.51,129.49,136.6,97.45,105.49,167.435
89.53,82.83,130.76,135.13,118.27,109.24,163.135
79.95,70.85,135.11,137.07,113.06,107.04,159.65
81.66,69.5,128.86,128.69,119.47,107.43,157.285
80.4,64.93,120.1,122.75,126.69,109.09,155.935
80.87,64.36,133.19,137.96,120.02,111.85,157.13
74.47,59.63,129.74,138.1,112.12,114.34,156.495
83.12,63.97,129.47,133.88,126.03,110.9,157.12
75.26,57.0,139.85,141.46,124.95,115.88,153.785
79.55,60.6,134.03,136.78,127.66,119.77,155.465
74.69,58.74,139.62,143.31,125.81,118.36,155.18
79.51,60.96,120.14,123.7,126.8,114.61,153.7
89.74,67.53,125.03,122.91,135.08,118.21,152.67000000000002
88.8,68.72,124.21,123.35,133.41,120.68,153.24
89.84,72.62,125.51,126.85,130.65,121.32,156.72000000000003
90.83,68.15,124.18,123.0,133.12,121.51,154.64
79.39,57.34,130.2,139.92,128.82,113.73,152.73000000000002
72.75,54.87,129.51,143.64,126.95,108.4,155.29000000000002
76.61,57.51,129.58,141.7,125.43,112.43,153.2
74.28,56.5,132.73,149.12,122.51,104.14,153.09
86.05,62.5,129.98,131.48,137.1,117.83,153.845
79.82,56.17,130.27,138.51,130.57,110.14,152.95
84.33,58.65,132.61,139.67,130.1,108.63,153.005
73.04,52.68,122.97,136.91,122.64,106.75,155.60000000000002
77.76,55.83,120.06,136.77,124.65,107.48,156.845
71.78,52.45,122.13,139.9,123.8,106.73,156.405
73.82,54.38,128.56,145.28,123.15,106.44,155.52499999999998
72.37,54.44,126.33,148.52,123.42,105.08,157.69
66.69,51.41,126.28,144.61,121.26,105.1,156.685
71.86,55.52,125.18,139.48,120.37,104.51,158.035
82.27,66.83,126.21,140.51,123.92,115.52,162.05
69.21,49.82,139.45,142.03,114.6,91.6,157.70499999999998
77.38,57.8,145.4,150.15,109.96,97.91,153.53
80.19,61.18,139.05,141.65,102.74,92.98,158.665
69.75,60.64,140.22,146.17,89.76,109.15,153.5
84.12,61.13,142.61,154.75,91.56,123.69,158.82
71.42,57.22,134.05,145.16,110.9,110.89,160.32
73.77,60.95,140.19,141.02,109.42,107.72,167.86
52.11,41.75,142.49,103.73,99.29,93.27,160.005
48.07,43.84,133.96,103.62,112.73,105.85,154.90499999999997
72.08,46.88,93.27,60.8,115.67,116.03,74.82
67.33,50.35,79.56,69.93,106.11,114.39,56.12
49.03,30.85,83.21,90.67,102.89,113.74,65.175
68.85,51.04,57.43,61.94,120.41,131.67,41.89
45.34,39.44,63.12,57.44,133.27,135.88,55.535
38.94,35.93,84.78,81.46,139.15,140.56,77.395
45.19,44.53,64.84,52.89,138.89,141.9,64.685
62.16,65.54,43.93,37.13,144.76,146.01,45.185
56.93,58.34,38.91,39.36,140.66,143.31,41.96
53.13,49.84,52.77,54.41,150.63,152.13,56.34
60.01,63.11,44.94,47.09,134.17,140.48,42.8
55.18,60.32,43.62,51.99,135.6,141.39,44.894999999999996
43.74,43.96,80.07,85.43,143.99,141.64,82.23
48.74,52.84,54.04,55.21,140.84,147.79,53.41
